,cid,click_sum,like_sum,comment_sum,vts_mean,hb_mean
58,785259,0.0041407867494824,0.06134969325153375,0.31645569620253167,0.0,0.0
59,782191,0.0041407867494824,0.10224948875255624,0.06329113924050633,0.0,0.0
60,832082,0.0041407867494824,0.0,0.0,9.128953771289538,0.05129603088831562
61,802144,0.0041407867494824,0.02044989775051125,0.25316455696202533,0.0,0.0
62,805692,0.0041407867494824,0.0,0.0,0.0,0.0
63,821047,0.0041407867494824,0.0,0.0,0.0,0.0
64,827689,0.0041407867494824,0.0,0.0,9.255474452554745,0.04362848025943585
65,796527,0.0041407867494824,0.06134969325153375,0.31645569620253167,0.0,0.0
66,755296,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
67,790505,0.0041407867494824,0.0,0.0,0.0,0.0
68,773871,0.0041407867494824,0.0,0.379746835443038,0.0,0.0
69,805675,0.0041407867494824,0.26584867075664625,0.06329113924050633,2.9099756690997567,0.01087440778620041
70,773867,0.0041407867494824,0.0,0.0,8.929440389294404,0.0240318926358547
71,832059,0.0041407867494824,0.081799591002045,0.189873417721519,0.0,0.0
72,759461,0.0041407867494824,0.02044989775051125,0.25316455696202533,0.0,0.0
73,800564,0.0041407867494824,0.081799591002045,0.25316455696202533,0.0,0.0
74,776188,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
75,824249,0.0041407867494824,0.0,0.0,0.0,0.0
76,819459,0.0041407867494824,0.02044989775051125,0.189873417721519,0.0,0.0
77,827054,0.0041407867494824,0.0,0.0,9.446228710462288,0.045349089557460066
78,723372,0.0041407867494824,0.0,0.0,9.128953771289538,0.024313127299776936
79,785374,0.0041407867494824,0.06134969325153375,0.06329113924050633,7.634063260340633,0.04327107787403468
80,826337,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
81,819432,0.0041407867494824,0.06134969325153375,0.25316455696202533,0.0,0.0
82,782070,0.0041407867494824,0.0,0.0,0.0,0.0
83,800444,0.0041407867494824,0.081799591002045,0.189873417721519,0.0,0.0
84,847983,0.0041407867494824,0.0,0.0,8.83698296836983,0.02375261099043193
85,810351,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
86,809743,0.0041407867494824,0.02044989775051125,0.06329113924050633,0.0,0.0
87,596383,0.0041407867494824,0.0,0.0,0.0,0.0
88,800287,0.0041407867494824,0.0408997955010225,0.12658227848101267,0.0,0.0
89,768807,0.0041407867494824,0.0,0.0,8.472992700729927,0.07301164358381082
90,781996,0.0041407867494824,0.02044989775051125,0.06329113924050633,0.0,0.0
91,632809,0.0041407867494824,0.0,0.0,0.0,0.0
92,758322,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
93,836784,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
94,830686,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
95,796517,0.0041407867494824,0.0408997955010225,0.189873417721519,0.0,0.0
96,793078,0.0041407867494824,0.0408997955010225,0.0,8.408759124087592,0.026863769460071633
97,826153,0.0041407867494824,0.0,0.0,0.0,0.0
98,769291,0.0041407867494824,0.0,0.0,0.0,0.0
99,792864,0.0041407867494824,0.06134969325153375,0.06329113924050633,0.0,0.0
100,766924,0.0041407867494824,0.18404907975460125,0.189873417721519,4.7396593673965945,0.11492537360072085
101,796411,0.0041407867494824,0.081799591002045,0.06329113924050633,0.0,0.0
102,771172,0.0041407867494824,0.0408997955010225,0.25316455696202533,0.0,0.0
103,828110,0.0041407867494824,0.0,0.0,0.0,0.0
104,808753,0.0041407867494824,0.0408997955010225,0.06329113924050633,0.0,0.0
105,830121,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
106,791032,0.0041407867494824,0.06134969325153375,0.0,0.0,0.0
107,828084,0.0041407867494824,0.0,0.0,0.0,0.0
108,791030,0.0041407867494824,0.06134969325153375,0.25316455696202533,0.0,0.0
109,800085,0.0041407867494824,0.081799591002045,0.25316455696202533,0.0,0.0
110,787071,0.0041407867494824,0.16359918200409,0.379746835443038,4.457420924574209,0.09218637921150863
111,832283,0.0041407867494824,0.0408997955010225,0.12658227848101267,0.0,0.0
112,772416,0.0041407867494824,0.0,0.0,9.469586374695863,0.08376691646033678
113,814627,0.0041407867494824,0.18404907975460125,0.31645569620253167,0.0,0.0
114,764410,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
115,810507,0.0041407867494824,0.3067484662576687,0.12658227848101267,2.5060827250608275,0.01893060831526531
116,834455,0.0041407867494824,0.0,0.0,0.0,0.0
117,756361,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
118,787139,0.0041407867494824,0.0,0.0,0.0,0.0
119,756335,0.0041407867494824,0.0,0.0,0.0,0.0
120,814593,0.0041407867494824,0.3680981595092025,0.12658227848101267,0.48175182481751827,0.05694806642575272
121,801668,0.0041407867494824,0.10224948875255624,0.31645569620253167,0.0,0.0
122,835315,0.0041407867494824,0.0,0.0,9.586374695863748,0.07039655181303395
123,791093,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
124,770685,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
125,787135,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
126,763474,0.0041407867494824,0.02044989775051125,0.189873417721519,0.0,0.0
127,832335,0.0041407867494824,0.0,0.25316455696202533,0.0,0.0
128,766790,0.0041407867494824,0.0408997955010225,0.06329113924050633,0.0,0.0
129,816448,0.0041407867494824,0.06134969325153375,0.0,0.0,0.0
130,694123,0.0041407867494824,0.0,0.0,0.0,0.0
131,786574,0.0041407867494824,0.14314928425357873,0.06329113924050633,0.0,0.0
132,811090,0.0041407867494824,0.3680981595092025,0.12658227848101267,1.562043795620438,0.0324201070910352
133,800188,0.0041407867494824,0.14314928425357873,0.25316455696202533,0.0,0.0
134,800191,0.0041407867494824,0.10224948875255624,0.12658227848101267,0.0,0.0
135,835221,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
136,828042,0.0041407867494824,0.06134969325153375,0.0,0.0,0.0
137,797358,0.0041407867494824,0.02044989775051125,0.189873417721519,0.0,0.0
138,833060,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
139,766807,0.0041407867494824,0.10224948875255624,0.569620253164557,0.0,0.0
140,751841,0.0041407867494824,0.0,0.0,0.0,0.0
141,819906,0.0041407867494824,0.22494887525562374,0.0,3.12992700729927,0.02222535052385425
142,751851,0.0041407867494824,0.0,0.0,0.0,0.0
143,755250,0.0041407867494824,0.06134969325153375,0.189873417721519,0.0,0.0
144,814896,0.0041407867494824,0.0,0.0,0.0,0.0
145,782454,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
146,820074,0.0041407867494824,0.10224948875255624,0.379746835443038,0.0,0.0
147,804681,0.0041407867494824,0.10224948875255624,0.12658227848101267,0.0,0.0
148,784989,0.0041407867494824,0.0,0.189873417721519,0.0,0.0
149,768494,0.0041407867494824,0.0,0.0,8.720194647201946,0.055698134586098354
150,832241,0.0041407867494824,0.081799591002045,0.0,0.0,0.0
151,640028,0.0041407867494824,0.02044989775051125,0.0,8.899270072992701,0.18442353690400323
152,809883,0.0041407867494824,0.3067484662576687,0.44303797468354433,2.15669099756691,0.01329419692582389
153,814769,0.0041407867494824,0.20449897750511248,0.569620253164557,0.0,0.0
154,814820,0.0041407867494824,0.06134969325153375,0.189873417721519,0.0,0.0
155,765967,0.0041407867494824,0.0,0.0,0.0,0.0
156,694976,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
157,788946,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
158,796036,0.0041407867494824,0.0,0.0,0.0,0.0
159,744573,0.0041407867494824,0.0,0.0,9.362530413625304,0.04611467280924837
160,785029,0.0041407867494824,0.0,0.0,0.0,0.0
161,801756,0.0041407867494824,0.28629856850715746,0.0,2.579075425790754,0.05035662899007538
162,803936,0.0041407867494824,0.0408997955010225,0.25316455696202533,0.0,0.0
163,790370,0.0041407867494824,0.06134969325153375,0.31645569620253167,0.0,0.0
164,790197,0.0041407867494824,0.06134969325153375,0.189873417721519,0.0,0.0
165,774147,0.0041407867494824,0.0,0.0,0.0,0.0
166,760564,0.0041407867494824,0.0408997955010225,0.25316455696202533,0.0,0.0
167,824676,0.0041407867494824,0.06134969325153375,0.31645569620253167,0.0,0.0
168,835725,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
169,809596,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
170,766384,0.0041407867494824,0.0,0.25316455696202533,0.0,0.0
171,809469,0.0041407867494824,0.081799591002045,0.25316455696202533,0.0,0.0
172,773494,0.0041407867494824,0.081799591002045,0.06329113924050633,0.0,0.0
173,805335,0.0041407867494824,0.0,0.0,0.0,0.0
174,775798,0.0041407867494824,0.10224948875255624,0.06329113924050633,6.832116788321168,0.2580991911534824
175,805320,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
176,442791,0.0041407867494824,0.081799591002045,0.0,0.0,0.0
177,451480,0.0041407867494824,0.0,0.0,0.0,0.0
178,805300,0.0041407867494824,0.1226993865030675,0.31645569620253167,0.0,0.0
179,801192,0.0041407867494824,0.0408997955010225,0.06329113924050633,0.0,0.0
180,759333,0.0041407867494824,0.02044989775051125,0.189873417721519,0.0,0.0
181,745381,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
182,820718,0.0041407867494824,0.0408997955010225,0.189873417721519,0.0,0.0
183,836116,0.0041407867494824,0.0408997955010225,0.31645569620253167,0.0,0.0
184,781470,0.0041407867494824,0.10224948875255624,0.189873417721519,0.0,0.0
185,786736,0.0041407867494824,0.10224948875255624,0.189873417721519,0.0,0.0
186,765847,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
187,816705,0.0041407867494824,0.3680981595092025,0.12658227848101267,0.4574209245742093,0.0050407403565024345
188,805377,0.0041407867494824,0.3067484662576687,0.0,2.3795620437956204,0.07714618374716754
189,785877,0.0041407867494824,0.081799591002045,0.0,0.0,0.0
190,805347,0.0041407867494824,0.02044989775051125,0.06329113924050633,0.0,0.0
191,796257,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
192,804438,0.0041407867494824,0.0,0.0,0.0,0.0
193,758631,0.0041407867494824,0.02044989775051125,0.189873417721519,0.0,0.0
194,781707,0.0041407867494824,0.06134969325153375,0.25316455696202533,0.0,0.0
195,764168,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
196,824690,0.0041407867494824,0.0408997955010225,0.6329113924050633,0.0,0.0
197,831794,0.0041407867494824,0.0,0.189873417721519,0.0,0.0
198,796351,0.0041407867494824,0.10224948875255624,0.0,0.0,0.0
199,775786,0.0041407867494824,0.06134969325153375,0.189873417721519,5.125060827250608,0.035562513856666256
200,832643,0.0041407867494824,0.06134969325153375,0.44303797468354433,0.0,0.0
201,745377,0.0041407867494824,0.0,0.0,0.0,0.0
202,796682,0.0041407867494824,0.081799591002045,0.25316455696202533,0.0,0.0
203,796320,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
204,794396,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
205,811974,0.0041407867494824,0.245398773006135,0.31645569620253167,0.0,0.0
206,819713,0.0041407867494824,0.06134969325153375,0.25316455696202533,0.0,0.0
207,778868,0.0041407867494824,0.0,0.0,0.0,0.0
208,805135,0.0041407867494824,0.06134969325153375,0.44303797468354433,0.0,0.0
209,745094,0.0041407867494824,0.06134969325153375,0.31645569620253167,0.0,0.0
210,796653,0.0041407867494824,0.14314928425357873,0.189873417721519,6.514841849148419,0.04393901020084999
211,805132,0.0041407867494824,0.3067484662576687,0.06329113924050633,2.0827250608272507,0.005552431593964642
212,835950,0.0041407867494824,0.0,0.0,0.0,0.0
213,820582,0.0041407867494824,0.0,0.0,9.18734793187348,0.05032538069408403
214,789790,0.0041407867494824,0.06134969325153375,0.25316455696202533,0.0,0.0
215,825136,0.0041407867494824,0.34764826175869123,0.06329113924050633,0.9489051094890512,0.0448549778301152
216,824600,0.0041407867494824,0.3885480572597137,0.189873417721519,0.0,0.0
217,786710,0.0041407867494824,0.0,0.0,0.0,0.0
218,827266,0.0041407867494824,0.02044989775051125,0.0,8.94403892944039,0.15089020926827584
219,816845,0.0041407867494824,0.0,0.06329113924050633,8.447688564476886,0.04165983761198022
220,793731,0.0041407867494824,0.081799591002045,0.12658227848101267,7.416058394160585,0.11852283367672607
221,755747,0.0041407867494824,0.0,0.0,0.0,0.0
222,615009,0.0041407867494824,0.0,0.0,0.0,0.0
223,824540,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
224,725497,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
225,804358,0.0041407867494824,0.06134969325153375,0.06329113924050633,0.0,0.0
226,760905,0.0041407867494824,0.081799591002045,0.31645569620253167,0.0,0.0
227,770508,0.0041407867494824,0.0,0.0,7.824817518248176,0.09630138918987075
228,738312,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
229,831623,0.0041407867494824,0.1226993865030675,0.189873417721519,0.0,0.0
230,779228,0.0041407867494824,0.0,0.0,0.0,0.0
231,812014,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
232,801154,0.0041407867494824,0.10224948875255624,0.189873417721519,5.781021897810219,0.07825549825486079
233,811303,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
234,809615,0.0041407867494824,0.02044989775051125,0.06329113924050633,0.0,0.0
235,700195,0.0041407867494824,0.0,0.0,0.0,0.0
236,793541,0.0041407867494824,0.081799591002045,0.31645569620253167,0.0,0.0
237,766075,0.0041407867494824,0.02044989775051125,0.06329113924050633,0.0,0.0
238,815338,0.0041407867494824,0.32719836400818,0.12658227848101267,2.1459854014598543,0.004771224194180661
239,825034,0.0041407867494824,0.02044989775051125,0.0,8.895377128953772,0.10646294444256087
240,847064,0.0041407867494824,0.081799591002045,0.189873417721519,0.0,0.0
241,793362,0.0041407867494824,0.1226993865030675,0.189873417721519,0.0,0.0
242,796980,0.0041407867494824,0.081799591002045,0.0,6.462287104622872,0.11102128962030039
243,816236,0.0041407867494824,0.06134969325153375,0.25316455696202533,0.0,0.0
244,773182,0.0041407867494824,0.18404907975460125,0.25316455696202533,6.530413625304136,0.01851461537488034
245,816178,0.0041407867494824,0.245398773006135,0.569620253164557,0.0,0.0
246,827570,0.0041407867494824,0.02044989775051125,0.0,8.7007299270073,0.04364019837043261
247,780733,0.0041407867494824,0.0,0.0,9.075425790754258,0.08772177892174317
248,827547,0.0041407867494824,0.22494887525562374,0.379746835443038,5.942579075425791,0.026404810112698542
249,755961,0.0041407867494824,0.0,0.0,9.10948905109489,0.06431875824271457
250,804846,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
251,796977,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
252,824823,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
253,793396,0.0041407867494824,0.02044989775051125,0.0,8.929440389294404,0.026248568632741748
254,793914,0.0041407867494824,0.1226993865030675,0.12658227848101267,0.0,0.0
255,774146,0.0041407867494824,0.0,0.0,0.0,0.0
256,775539,0.0041407867494824,0.02044989775051125,0.06329113924050633,0.0,0.0
257,633471,0.0041407867494824,0.02044989775051125,0.06329113924050633,6.91970802919708,0.10691799775293503
258,728031,0.0041407867494824,0.06134969325153375,0.0,9.138686131386862,0.14881219758485045
259,824280,0.0041407867494824,0.0,0.0,8.914841849148418,0.08513402940995875
260,811736,0.0041407867494824,0.14314928425357873,0.06329113924050633,0.0,0.0
261,781405,0.0041407867494824,0.0408997955010225,0.12658227848101267,0.0,0.0
262,800643,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
263,809933,0.0041407867494824,0.081799591002045,0.12658227848101267,0.0,0.0
264,781584,0.0041407867494824,0.06134969325153375,0.0,0.0,0.0
265,651855,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
266,797027,0.0041407867494824,0.02044989775051125,0.31645569620253167,0.0,0.0
267,745922,0.0041407867494824,0.0,0.06329113924050633,8.8661800486618,0.3238475745619497
268,759416,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
269,785625,0.0041407867494824,0.16359918200409,0.31645569620253167,0.0,0.0
270,796596,0.0041407867494824,0.10224948875255624,0.379746835443038,0.0,0.0
271,765840,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
272,835650,0.0041407867494824,0.1226993865030675,0.6329113924050633,2.8418491484184916,0.34079586910026316
273,809618,0.0041407867494824,0.10224948875255624,0.569620253164557,0.0,0.0
274,827408,0.0041407867494824,0.081799591002045,0.0,7.678832116788322,0.29439605559009363
275,820814,0.0041407867494824,0.06134969325153375,0.189873417721519,0.0,0.0
276,769477,0.0041407867494824,0.0,0.0,0.0,0.0
277,805511,0.0041407867494824,0.081799591002045,0.31645569620253167,0.0,0.0
278,804927,0.0041407867494824,0.0,0.0,0.0,0.0
279,815556,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
280,800832,0.0041407867494824,0.0,0.0,0.0,0.0
281,804322,0.0041407867494824,0.10224948875255624,0.189873417721519,0.0,0.0
282,836196,0.0041407867494824,0.1226993865030675,0.31645569620253167,0.0,0.0
283,785762,0.0041407867494824,0.0,0.0,0.0,0.0
284,794255,0.0041407867494824,0.0,0.189873417721519,0.0,0.0
285,753490,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
286,738381,0.0041407867494824,0.0408997955010225,0.25316455696202533,0.0,0.0
287,702209,0.0041407867494824,0.0,0.0,0.0,0.0
288,761173,0.0041407867494824,0.02044989775051125,0.06329113924050633,0.0,0.0
289,781814,0.0041407867494824,0.0408997955010225,0.189873417721519,0.0,0.0
290,766093,0.0041407867494824,0.02044989775051125,0.25316455696202533,0.0,0.0
291,836395,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
292,836391,0.0041407867494824,0.0,0.0,0.0,0.0
293,801405,0.0041407867494824,0.0,0.0,0.0,0.0
294,780757,0.0041407867494824,0.0,0.0,9.43065693430657,0.03844126312487022
295,804497,0.0041407867494824,0.245398773006135,0.06329113924050633,4.142092457420925,0.0464447329356571
296,770780,0.0041407867494824,0.02044989775051125,0.379746835443038,0.0,0.0
297,537757,0.0041407867494824,0.0,0.0,0.0,0.0
298,766501,0.0041407867494824,0.081799591002045,0.25316455696202533,7.435523114355232,0.21961693026427154
299,752948,0.0041407867494824,0.0408997955010225,0.0,8.94403892944039,0.06151227065899063
300,726617,0.0041407867494824,0.10224948875255624,0.0,0.0,0.0
301,804186,0.0041407867494824,0.081799591002045,0.189873417721519,0.0,0.0
302,775596,0.0041407867494824,0.10224948875255624,0.12658227848101267,0.0,0.0
303,831222,0.0041407867494824,0.1226993865030675,0.06329113924050633,7.883211678832117,0.46873811099988455
304,819098,0.0041407867494824,0.0,0.0,0.0,0.0
305,749956,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
306,757493,0.0041407867494824,0.0,0.0,0.0,0.0
307,452866,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
308,797715,0.0041407867494824,0.081799591002045,0.06329113924050633,0.0,0.0
309,772155,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
310,813275,0.0041407867494824,0.0,0.0,9.075425790754258,0.06737523219436942
311,684092,0.0041407867494824,0.06134969325153375,0.0,8.184914841849148,0.09497919566573636
312,784300,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
313,757860,0.0041407867494824,0.0408997955010225,0.379746835443038,0.0,0.0
314,787447,0.0041407867494824,0.0,0.0,9.318734793187348,0.04157585781650345
315,795237,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
316,818642,0.0041407867494824,0.02044989775051125,0.06329113924050633,9.148418491484186,0.0715937521532029
317,783627,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
318,783656,0.0041407867494824,0.06134969325153375,0.189873417721519,0.0,0.0
319,750755,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
320,747676,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
321,814225,0.0041407867494824,0.0,0.379746835443038,0.0,0.0
322,756590,0.0041407867494824,0.0,0.0,0.0,0.0
323,777604,0.0041407867494824,0.10224948875255624,0.44303797468354433,0.0,0.0
324,778038,0.0041407867494824,0.02044989775051125,0.25316455696202533,0.0,0.0
325,762054,0.0041407867494824,0.0,0.0,8.982968369829685,0.028703514058374
326,777542,0.0041407867494824,0.081799591002045,0.31645569620253167,0.0,0.0
327,756627,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
328,682657,0.0041407867494824,0.0,0.0,9.236009732360099,0.03501957471381639
329,767158,0.0041407867494824,0.10224948875255624,0.06329113924050633,7.20778588807786,0.06592023341227174
330,833481,0.0041407867494824,0.0,0.189873417721519,0.0,0.0
331,750756,0.0041407867494824,0.1226993865030675,0.0,6.447688564476886,0.09677401966674005
332,760032,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
333,808029,0.0041407867494824,0.1226993865030675,0.6329113924050633,0.0,0.0
334,748830,0.0041407867494824,0.0408997955010225,0.0,8.330900243309003,0.1630360391284913
335,778301,0.0041407867494824,0.0,0.0,0.0,0.0
336,798300,0.0041407867494824,0.06134969325153375,0.31645569620253167,0.0,0.0
337,763173,0.0041407867494824,0.0,0.0,0.0,0.0
338,769788,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
339,829147,0.0041407867494824,0.0408997955010225,0.31645569620253167,0.0,0.0
340,806753,0.0041407867494824,0.26584867075664625,0.12658227848101267,2.5304136253041363,0.04775716332031269
341,762462,0.0041407867494824,0.0,0.0,0.0,0.0
342,743225,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
343,787929,0.0041407867494824,0.0,0.379746835443038,0.0,0.0
344,768255,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
345,806761,0.0041407867494824,0.02044989775051125,0.0,0.0,0.0
346,757194,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
347,772269,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
348,818355,0.0041407867494824,0.06134969325153375,0.06329113924050633,0.0,0.0
349,782988,0.0041407867494824,0.0,0.0,0.0,0.0
350,795870,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
351,825510,0.0041407867494824,0.0408997955010225,0.379746835443038,0.0,0.0
352,822903,0.0041407867494824,0.06134969325153375,0.0,0.0,0.0
353,771207,0.0041407867494824,0.0408997955010225,0.12658227848101267,0.0,0.0
354,803307,0.0041407867494824,0.245398773006135,0.189873417721519,3.6739659367396595,0.06556478404537003
355,791852,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
356,779596,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
357,763217,0.0041407867494824,0.06134969325153375,0.12658227848101267,0.0,0.0
358,797807,0.0041407867494824,0.10224948875255624,0.189873417721519,5.440389294403893,0.015104645074823264
359,682426,0.0041407867494824,0.10224948875255624,0.0,5.372262773722628,0.09636388578185347
360,767413,0.0041407867494824,0.0408997955010225,0.0,0.0,0.0
361,767412,0.0041407867494824,0.0408997955010225,0.12658227848101267,7.639902676399028,0.0661604546877053
362,735367,0.0041407867494824,0.0408997955010225,0.0,8.959610705596107,0.20015510091715313
363,678420,0.0041407867494824,0.0408997955010225,0.06329113924050633,0.0,0.0
364,780181,0.0041407867494824,0.18404907975460125,0.06329113924050633,0.0,0.0
365,757049,0.0041407867494824,0.0,0.12658227848101267,0.0,0.0
366,828524,0.0041407867494824,0.02044989775051125,0.12658227848101267,0.0,0.0
367,807148,0.0041407867494824,0.34764826175869123,0.8227848101265823,0.7396593673965937,0.002480333494314138
368,767409,0.0041407867494824,0.0,0.0,0.0,0.0
369,767285,0.0041407867494824,0.0,0.06329113924050633,0.0,0.0
